Flags,X.d.Y_10...2,d..S.Y._10,d.Y_max,d.Slo_.5.2.,d.Slo_.max.10.,d.Cur.DL.,d.Cur.VDM.,d.VolSkew,d.Leading,d.Lagging,Coincident,Lagging,d.AC,d.CR,d.DA,d.DE,d.IC,d.RVol
1,0.075625,0.315,-0.07,-0.138095238,0.205,-0.065,-0.352142857,-2.582479947,9.972630019,2.212980063,0.790517951,-0.513084758,-0.49,-0.06,-0.01,-1.04,0.02,-8.432439828
1,0.616225,0.335,-0.315,-0.270714286,0.47,0.095,-0.528571429,-2.066267007,11.85619063,3.63665879,0.197238723,0.102722146,-0.49,-0.06,-0.01,-1.04,0.02,-9.544701631
1,0.0016,0.26,0.26,-0.194761905,0.3,1.07,-0.377142857,0.387984921,9.595740135,4.360055317,0.589972213,1.124181487,-0.49,-0.06,-0.01,-1.04,0.02,-11.3554557
1,9.00E-04,0.245,0.515,0.135238095,0.545,0.325,-0.682142857,0.387984921,9.228455472,2.602051441,0.393314175,-0.92832023,-0.49,-0.06,-0.01,-1.04,0.02,-12.05824567
1,0.2601,0.1517,0.115,-0.006666667,0.625,-0.5225,-1.025,-2.025213935,6.841713396,5.490879578,-0.09789526,0.621763661,-0.49,-0.06,-0.01,-1.04,0.02,-13.12990858
1,0.1521,0.175,0.715,0.366666667,0.325,-0.565,-0.69,-2.169874606,6.999162792,4.303506194,0.293398743,0.208768343,-0.49,-0.06,-0.01,-1.04,0.02,-13.91642518
1,0.0784,0.3017,0.555,-0.047619048,0.275,0.365,-0.556428571,-2.952225324,4.351888006,4.184666057,1.071612788,-0.419727794,-0.49,-0.06,-0.01,-1.04,0.02,-15.51217341
1,0.1024,0.1,0.1,0.039285714,0.42,-0.3,-0.718571429,-2.733480735,3.768940158,2.330104607,0.780491767,-0.621763661,-0.49,-0.06,-0.01,-1.04,0.02,-6.989946424
1,0.126025,-0.1283,-0.015,0.161666667,0.34,-0.52,-0.595,-2.026014284,1.35178689,0.895210906,1.461302185,-1.35207468,-0.49,-0.06,-0.01,-1.04,0.02,-4.158901154
1,0.81,-0.3433,-0.87,0.01047619,0.03,-0.975,-0.034285714,-1.099048003,-2.862394565,-0.755744733,1.559485796,-2.188727289,0.04,0.01,-0.01,-1.01,-0.04,-0.548083126
1,0.2601,-0.24,-0.615,0.022380952,-0.105,-0.01,0.183571429,-1.029525644,-3.577856261,-2.62196823,1.174181788,-3.135052988,0.04,0.01,-0.01,-1.01,-0.04,1.583374858
1,2.9584,0.685,2.005,1.801295167,0.285,-1.320512266,-1.542168772,-0.946231018,3.233369874,-28.52262366,-11.43772698,-17.26127427,-0.2,0.18,0.13,1.25,1.44,-12.03164675
1,0.0361,0.24,0.595,0.840618429,0.405,-0.181565657,-0.787131519,-1.636474252,22.40900013,-35.76999426,-7.004028729,-22.31435513,-0.2,0.18,0.13,1.25,1.44,-8.589994274
1,0.009025,0.096,0.375,0.648178284,0.47,0.018578644,-0.690025915,-1.408757592,27.94856914,-29.59808753,-4.225980929,-20.06706955,-0.2,0.18,0.13,1.25,1.44,-13.02105921
1,4.00E-04,0.37,0.48,0.349606856,0.5,-0.296421356,-0.762883058,-2.254731524,35.28085645,-25.94056327,-0.827917207,-19.72844295,-0.2,0.18,0.13,1.25,1.44,-10.88969197
1,0.018225,0.205,0.445,0.005635657,0.58,-0.417950938,-0.77867185,0.655429116,35.06551015,-17.89640176,1.072076975,-16.61268709,-0.02,-0.26,0.09,2.03,0.52,-9.613209003
1,0.4489,0.42275,-0.045,-0.010550402,0.625,0.224343434,-0.515702948,0.572220396,37.66543497,-15.1196215,2.981735505,-16.15500607,-0.02,-0.26,0.09,2.03,0.52,-6.524351262
1,0.6084,0.345,-0.31,-0.187536001,0.47,0.223578644,-0.298597344,1.321617697,34.18767418,-12.26459916,4.048171792,-15.03533918,-0.02,-0.26,0.09,2.03,0.52,-10.23933677
1,0.680625,0.535,-0.45,0.105061401,0.375,0.497669553,-0.177883058,0.89914831,30.95305332,-5.895251659,5.342516667,-12.64332148,-0.02,-0.26,0.09,2.03,0.52,-11.30346574
1,0.6241,0.15,-0.485,0.306679035,0.305,0.504090909,-0.176020408,2.722639524,24.18976755,6.962679823,6.307861078,-6.662600648,-0.02,-0.26,0.09,2.03,0.52,-9.60667104
1,0.8281,0.105,-0.5,0.333752098,0.41,0.634617605,-0.22915128,2.034770128,18.41186309,12.2081934,6.400288199,-5.053080865,-0.02,-0.26,0.09,2.03,0.52,-9.278131917
1,0.0081,0.085,0.06,0.465178019,0.15,0.259574315,-0.192027859,2.442790612,0.182495965,20.40378922,6.891225558,-1.910565908,-0.02,-0.26,0.09,2.03,0.52,-7.78619578
1,0.0324,-0.01,0.23,0.468689814,0.05,0.005266955,-0.212941367,0.756958884,-4.6798782,16.84098332,6.386383316,-3.226086222,-0.02,-0.26,0.09,2.03,0.52,-3.70341212
1,0.004225,-0.055,0.055,0.444491563,0.12,0.12002886,-0.220395206,2.147853428,-14.2820144,16.97737796,6.104370403,-2.751064988,-0.02,-0.26,0.09,2.03,0.52,-4.453315378
1,0.164025,-0.205,-0.15,0.391175015,0.255,0.524191919,-0.14638322,-0.563243486,-13.93617907,14.07060816,6.424226873,-2.542078929,0.12,-0.33,-0.06,-1.5,-0.2,-3.836639917
1,0.00148225,-0.18425,0.505,0.421440852,0.4665,-0.162966089,-0.691933754,-0.632740729,-21.30014019,15.74642532,6.92278615,-0.408580752,0.12,-0.33,-0.06,-1.5,-0.2,-5.136613509
1,0.0081,0.07,0.395,0.346447566,0.485,-0.971356421,-1.064384516,-0.178352733,-20.45296413,15.54424613,6.000668091,0.508906951,0.12,-0.33,-0.06,-1.5,-0.2,-2.001663484
1,2.50E-05,-0.267,0.68,-0.073506494,0.675,-0.917272727,-1.080714286,-0.230285012,-16.93966536,9.004525209,4.615337952,-0.101471343,0.12,-0.33,-0.06,-1.5,-0.2,0.983370502
1,0.1444,-0.12,0.42,-0.427402597,0.8,-0.775909091,-1.014285714,0.314123075,-17.17673844,5.541855346,5.606849548,-1.120745302,0.12,-0.33,-0.06,-1.5,-0.2,1.380917797
1,0.042025,-0.015,0.555,-0.21025974,0.76,-0.770909091,-1.048571429,-0.910658295,-15.30644627,4.645748326,6.015176066,-0.407332539,0.12,-0.33,-0.06,-1.5,-0.2,1.102032853
1,0.7921,0.32,-0.045,-0.532987013,0.845,-0.460454545,-0.873571429,-0.775085734,-12.07079257,3.197075488,5.106547801,0,0.12,-0.33,-0.06,-1.5,-0.2,0.900096263
1,0.6561,-0.035,-0.24,-0.507272727,0.57,0.044545455,-0.37,0.909151773,-8.636024513,2.214671566,4.631478218,0.304105658,0.12,-0.33,-0.06,-1.5,-0.2,-1.146542115
1,0.5329,-0.1,-0.065,-0.514285714,0.665,-0.07,-0.516428571,0.396399626,-5.675276597,4.998350573,4.265271995,2.247285585,0.12,-0.33,-0.06,-1.5,-0.2,-1.019276454
1,0.286225,0.005,0.18,-0.266103896,0.715,-0.181363636,-0.706428571,2.027127566,-5.695353079,4.883152766,4.242071588,2.341073837,0.12,-0.21,0.02,0.31,-0.24,-3.089572952
1,1.3689,-0.17,-0.395,-0.474285714,0.775,-0.04,-0.626428571,0.479431637,-4.269303641,2.540013739,4.214562145,1.219527309,0.12,-0.21,0.02,0.31,-0.24,-1.981710542
1,2.42892225,-0.1535,-0.92,-0.605285714,0.6385,-0.0065,-0.427928571,0.739448848,-2.446115969,1.831368981,4.292504472,1.422788229,0.12,-0.21,0.02,0.31,-0.24,-1.019705325
1,1.1881,-0.535,-0.275,-0.411428571,0.815,0.505,-0.432142857,0.17935678,-1.336642596,0.702005928,5.244647537,1.210912879,0.12,-0.21,0.02,0.31,-0.24,-2.12468407
1,2.9584,-0.54,-0.72,-0.545714286,1,0.55,-0.548571429,-0.489288486,-6.209371016,-1.125331569,5.648811126,0,0.12,-0.21,0.02,0.31,-0.24,-0.810659509
1,1.2996,-0.683,-0.235,-0.198961039,0.905,0.688636364,-0.510714286,-0.55164517,-3.604472933,-0.509528521,5.978300716,-0.610999864,0.12,-0.21,0.02,0.31,-0.24,-0.781042806
1,1.476225,-0.505,-0.465,-0.105584416,0.75,0.740454545,-0.364285714,-0.576002978,0.080928368,0.297695388,5.205636196,-0.823049914,0.12,-0.21,0.02,0.31,-0.24,-0.994133167
1,1.452025,-0.769,-0.415,0.01,0.79,0.135,-0.73,-0.725702388,1.421682763,-1.844314572,4.34160297,-1.844314572,0.12,-0.21,0.02,0.31,-0.24,1.340349235
1,3.900625,0.433,1.8,0.130714286,-0.175,1.65,0.243571429,0.72676941,-3.523237286,-0.312289732,0.40241503,-1.394444906,0.28,0.2,0,0,0.12,9.074758937
1,5.4756,0.545,2.145,0.302142857,-0.195,0.06,0.120714286,0.392174808,-2.922945565,-1.112924332,0.200000067,-2.000066671,0.28,0.2,0,0,0.12,9.306466692
1,1.8225,0.406,1.445,0.147857143,0.095,-0.36,-0.140714286,2.973457295,-1.364772398,-3.004109236,0.795232819,-2.706932197,0.28,0.2,0,0,0.12,8.538905021
1,1.030225,0.313,1.12,0.132857143,0.105,-0.405,-0.130714286,1.847677519,-1.680107144,-2.925466682,0.597016699,-2.726064821,0.28,0.2,0,0,0.12,8.624613655
1,0.2916,0.531,0.655,0.089285714,0.115,-1.185,-0.243571429,-3.538582331,-2.939745994,-3.634677949,0.49431638,-3.235873831,0.18,0,0,-0.08,0.21,7.472126126
1,0.497025,0.57,0.705,0.138809524,0,-0.5325,0.105714286,-1.786073565,-2.632675278,-6.164599904,2.777956411,-4.869115917,0.18,0,0,-0.08,0.21,2.693960539
1,0.0441,0.5,0.275,-0.119047619,0.065,-0.175,0.071428571,0.315745106,-0.920595067,-4.772537119,2.680061151,-4.273284959,0.18,0,0,-0.08,0.21,2.222095249
1,0.1444,0.455,0.285,-0.15547619,-0.095,-0.22,0.299285714,-0.295482541,1.370255131,-2.502664422,2.680061151,-4.094737851,0.18,0,0,-0.08,0.21,1.838456252
1,0.2209,0.36,0.48,-0.041666667,0.01,-0.365,0.18,0.624703981,4.683532424,-3.609360765,2.780715412,-4.60439385,0.18,0,0,-0.08,0.21,1.629325381
1,0.7225,0.295,-0.78,-0.127857143,0.07,-2.05,0.085714286,-1.44345252,6.381858692,-1.557423363,2.479056058,-2.951868269,0.18,0,0,-0.08,0.21,-6.784964722
1,0.140625,0.22,-0.3,-0.213095238,0.075,0.15,-0.037142857,0.241208909,7.352628173,-0.247218915,1.782225391,-2.247285585,0.18,0,0,-0.08,0.21,-10.29742779
1,0.0784,0.22,-0.155,-0.103333333,0.125,0.135,-0.235,-1.784107886,8.751549863,1.273949641,0.788958728,-1.432982555,0.18,0,0,-0.08,0.21,-12.66586131
1,0.075625,0.315,-0.07,-0.138095238,0.205,-0.065,-0.352142857,-2.582479947,9.972630019,2.212980063,0.790517951,-0.513084758,0.18,0,0,-0.08,0.21,-11.99543026
1,0.0016,0.26,0.26,-0.194761905,0.3,1.07,-0.377142857,0.387984921,9.595740135,4.360055317,0.589972213,1.124181487,0.1,0.03,0,-0.06,0.04,-13.61892192
1,9.00E-04,0.245,0.515,0.135238095,0.545,0.325,-0.682142857,0.387984921,9.228455472,2.602051441,0.393314175,-0.92832023,0.1,0.03,0,-0.06,0.04,-12.35148095
1,0.2601,0.1517,0.115,-0.006666667,0.625,-0.5225,-1.025,-2.025213935,6.841713396,5.490879578,-0.09789526,0.621763661,0.1,0.03,0,-0.06,0.04,-12.37624406
1,0.009025,0.175,0.37,0.231666667,0.465,-0.2,-0.79,-1.475300174,4.61084913,5.101447042,0.09789526,0.828162083,0.1,0.03,0,-0.06,0.04,-12.75768415
1,0.1521,0.175,0.715,0.366666667,0.325,-0.565,-0.69,-2.169874606,6.999162792,4.303506194,0.293398743,0.208768343,0.1,0.03,0,-0.06,0.04,-11.93171851
1,0.0784,0.3017,0.555,-0.047619048,0.275,0.365,-0.556428571,-2.952225324,4.351888006,4.184666057,1.071612788,-0.419727794,0.1,0.03,0,-0.06,0.04,-12.19058421
1,0.1024,0.1,0.1,0.039285714,0.42,-0.3,-0.718571429,-2.733480735,3.768940158,2.330104607,0.780491767,-0.621763661,0.1,0.03,0,-0.06,0.04,-6.302736727
1,0.126025,-0.1283,-0.015,0.161666667,0.34,-0.52,-0.595,-2.026014284,1.35178689,0.895210906,1.461302185,-1.35207468,0.1,0.03,0,-0.06,0.04,2.164314261
1,0.429025,-0.212,-0.56,0.043571429,0.095,-0.805,-0.222142857,-1.92507489,-1.699600592,-0.859573484,2.232018909,-2.384768276,0.1,0.03,0,-0.06,0.04,8.027611154
1,2.9584,0.685,2.005,1.801295167,0.285,-1.320512266,-1.542168772,-0.946231018,3.233369874,-28.52262366,-11.43772698,-17.26127427,-0.19,0.04,0.04,-2.2,-0.24,-6.701605547
1,1.2321,0.358928571,1.515,1.345293754,0.405,-0.92020202,-1.312845805,-0.177927072,12.01744624,-32.72276903,-9.508896534,-20.14748773,-0.19,0.04,0.04,-2.2,-0.24,-10.67351779
1,0.0361,0.24,0.595,0.840618429,0.405,-0.181565657,-0.787131519,-1.636474252,22.40900013,-35.76999426,-7.004028729,-22.31435513,-0.19,0.04,0.04,-2.2,-0.24,-14.13150032
1,4.00E-04,0.37,0.48,0.349606856,0.5,-0.296421356,-0.762883058,-2.254731524,35.28085645,-25.94056327,-0.827917207,-19.72844295,0.13,-0.05,-0.03,-2.43,-0.17,-25.72954113
1,0.030625,0.515,0.395,0.281684778,0.57,-0.159148629,-0.744311629,0.61087509,37.72048233,-17.80625347,2.498642778,-16.68988293,0.13,-0.05,-0.03,-2.43,-0.17,-24.88944097
1,0.4489,0.42275,-0.045,-0.010550402,0.625,0.224343434,-0.515702948,0.572220396,37.66543497,-15.1196215,2.981735505,-16.15500607,0.13,-0.05,-0.03,-2.43,-0.17,-22.22666085
1,0.6084,0.345,-0.31,-0.187536001,0.47,0.223578644,-0.298597344,1.321617697,34.18767418,-12.26459916,4.048171792,-15.03533918,0.13,-0.05,-0.03,-2.43,-0.17,-22.43250282
1,0.680625,0.535,-0.45,0.105061401,0.375,0.497669553,-0.177883058,0.89914831,30.95305332,-5.895251659,5.342516667,-12.64332148,0.13,-0.05,-0.03,-2.43,-0.17,-19.67360553
1,1.288225,0.435,-0.63,-0.058186236,0.505,0.381291486,-0.305032394,2.889610311,30.69169377,1.179741992,5.810763081,-9.105996552,0.13,-0.05,-0.03,-2.43,-0.17,-17.78998527
1,0.6241,0.15,-0.485,0.306679035,0.305,0.504090909,-0.176020408,2.722639524,24.18976755,6.962679823,6.307861078,-6.662600648,0.13,-0.05,-0.03,-2.43,-0.17,-16.44108087
1,0.0081,0.085,0.06,0.465178019,0.15,0.259574315,-0.192027859,2.442790612,0.182495965,20.40378922,6.891225558,-1.910565908,0.13,-0.05,-0.03,-2.43,-0.17,-8.484892687
1,0.004225,-0.055,0.055,0.444491563,0.12,0.12002886,-0.220395206,2.147853428,-14.2820144,16.97737796,6.104370403,-2.751064988,0.86,0.05,0,-0.47,-0.06,-1.325266065
1,0.1444,-0.37,-0.07,0.394509232,0.31,0.55031746,-0.19026563,-0.891629435,-18.29789613,15.3693965,6.262717747,-1.32048643,0.86,0.05,0,-0.47,-0.06,-6.015892344
1,0.00148225,-0.18425,0.505,0.421440852,0.4665,-0.162966089,-0.691933754,-0.632740729,-21.30014019,15.74642532,6.92278615,-0.408580752,0.86,0.05,0,-0.47,-0.06,-6.786465697
1,0.093025,-0.085,0.975,0.129132432,0.67,-1.092503608,-1.229695497,-0.960741329,-15.7146191,13.76865305,5.291048314,1.125331569,0.86,0.05,0,-0.47,-0.06,-3.699141512
1,2.50E-05,-0.267,0.68,-0.073506494,0.675,-0.917272727,-1.080714286,-0.230285012,-16.93966536,9.004525209,4.615337952,-0.101471343,0.86,0.05,0,-0.47,-0.06,-2.824237719
1,0.042025,-0.015,0.555,-0.21025974,0.76,-0.770909091,-1.048571429,-0.910658295,-15.30644627,4.645748326,6.015176066,-0.407332539,0.86,0.05,0,-0.47,-0.06,-1.53194855
1,0.7921,0.32,-0.045,-0.532987013,0.845,-0.460454545,-0.873571429,-0.775085734,-12.07079257,3.197075488,5.106547801,0,0.86,0.05,0,-0.47,-0.06,-1.780139099
1,0.6561,-0.035,-0.24,-0.507272727,0.57,0.044545455,-0.37,0.909151773,-8.636024513,2.214671566,4.631478218,0.304105658,0.86,0.05,0,-0.47,-0.06,-1.71789375
1,0.648025,0.055,-0.2,-0.532857143,0.605,0.08,-0.379285714,0.034753262,-9.639118268,4.245463041,4.830796533,1.019376819,-0.06,-0.06,-0.02,-0.57,-0.04,-1.996831545
1,0.286225,0.005,0.18,-0.266103896,0.715,-0.181363636,-0.706428571,2.027127566,-5.695353079,4.883152766,4.242071588,2.341073837,-0.06,-0.06,-0.02,-0.57,-0.04,1.442359964
1,1.3689,-0.17,-0.395,-0.474285714,0.775,-0.04,-0.626428571,0.479431637,-4.269303641,2.540013739,4.214562145,1.219527309,-0.06,-0.06,-0.02,-0.57,-0.04,2.186745294
1,2.42892225,-0.1535,-0.92,-0.605285714,0.6385,-0.0065,-0.427928571,0.739448848,-2.446115969,1.831368981,4.292504472,1.422788229,-0.06,-0.06,-0.02,-0.57,-0.04,2.956741771
1,1.1881,-0.535,-0.275,-0.411428571,0.815,0.505,-0.432142857,0.17935678,-1.336642596,0.702005928,5.244647537,1.210912879,-0.06,-0.06,-0.02,-0.57,-0.04,-0.217804261
1,2.9584,-0.54,-0.72,-0.545714286,1,0.55,-0.548571429,-0.489288486,-6.209371016,-1.125331569,5.648811126,0,-0.06,-0.06,-0.02,-0.57,-0.04,-2.930267687
1,4.305625,0.376,0.915,-0.267270604,-1.16,0.847727273,0.715274426,0.128146936,-1.613862067,6.032452652,2.930982925,4.707929977,-0.44,0,-0.02,-1.16,-0.03,3.946759441
1,5.3361,0.505,1.525,0.192092195,-0.785,0.007272727,0.336249513,0.732778118,-2.564947951,4.053305195,3.673882565,2.629069523,-0.36,-0.06,-0.1,-1.94,0.01,2.726257909
1,1.0609,0.325,0.725,0.011030822,-0.305,0.384415584,0.306448034,0.722692616,-0.587555214,3.222276321,3.692727259,2.211145361,-0.36,-0.06,-0.1,-1.94,0.01,2.391094842
1,0.354025,0.375,0.415,-0.026099119,-0.18,0.50525974,0.281510315,1.264570314,-0.89289271,0.903065378,2.357874482,1.004024499,-0.36,-0.06,-0.1,-1.94,0.01,0.527601702
1,0.0625,0.34,0.085,-0.14361867,-0.165,0.585454545,0.472286882,-1.223147415,-3.960768964,-0.003621763,2.038806604,0.6000018,-0.36,-0.06,-0.1,-1.94,0.01,-0.746559731
1,0.189225,0.085,-0.64,-0.145862557,-0.205,0.418636364,0.7497645,0.013139821,-2.997205191,0,0.406504625,0,-0.36,-0.06,-0.1,-1.94,0.01,-0.482963078
1,0.3249,0.35,0.095,-0.017308291,-0.475,0.275,0.689153367,-1.948862717,-2.718288252,-2.812174219,0.202839826,-0.598804184,-0.36,-0.06,-0.1,-1.94,0.01,-0.302696919
1,3.1684,0.395,1.895,0.143571429,0.115,0.11,-0.072142857,-1.162416667,-4.388108544,-1.902595118,0.199401861,-2.491409381,-0.19,-0.08,-0.05,-0.21,0.02,11.46660754
1,1.8225,0.406,1.445,0.147857143,0.095,-0.36,-0.140714286,2.973457295,-1.364772398,-3.004109236,0.795232819,-2.706932197,1.29,-0.13,0.12,1.2,-0.18,13.51558963
1,0.497025,0.57,0.705,0.138809524,0,-0.5325,0.105714286,-1.786073565,-2.632675278,-6.164599904,2.777956411,-4.869115917,1.29,-0.13,0.12,1.2,-0.18,13.98916715
1,0.2209,0.36,0.48,-0.041666667,0.01,-0.365,0.18,0.624703981,4.683532424,-3.609360765,2.780715412,-4.60439385,1.29,-0.13,0.12,1.2,-0.18,11.92852962
1,0.140625,0.22,-0.3,-0.213095238,0.075,0.15,-0.037142857,0.241208909,7.352628173,-0.247218915,1.782225391,-2.247285585,1.29,-0.13,0.12,1.2,-0.18,1.071189202
1,0.3844,0.257,-0.48,0.005,0.14,-0.56,-0.23,-0.764956337,9.921170377,0.966214589,1.482973297,-1.525194792,1.29,-0.13,0.12,1.2,-0.18,-3.152952833
1,0.0784,0.22,-0.155,-0.103333333,0.125,0.135,-0.235,-1.784107886,8.751549863,1.273949641,0.788958728,-1.432982555,-0.05,-0.08,0,-0.15,0.33,-6.011186197
1,0.075625,0.315,-0.07,-0.138095238,0.205,-0.065,-0.352142857,-2.582479947,9.972630019,2.212980063,0.790517951,-0.513084758,-0.05,-0.08,0,-0.15,0.33,-6.918071226
1,0.616225,0.335,-0.315,-0.270714286,0.47,0.095,-0.528571429,-2.066267007,11.85619063,3.63665879,0.197238723,0.102722146,-0.05,-0.08,0,-0.15,0.33,-7.163656048
1,0.0016,0.26,0.26,-0.194761905,0.3,1.07,-0.377142857,0.387984921,9.595740135,4.360055317,0.589972213,1.124181487,-0.05,-0.08,0,-0.15,0.33,-8.807213098
1,9.00E-04,0.245,0.515,0.135238095,0.545,0.325,-0.682142857,0.387984921,9.228455472,2.602051441,0.393314175,-0.92832023,-0.05,-0.08,0,-0.15,0.33,-9.098656951
1,0.009025,0.175,0.37,0.231666667,0.465,-0.2,-0.79,-1.475300174,4.61084913,5.101447042,0.09789526,0.828162083,-0.05,-0.08,0,-0.15,0.33,-14.19790075
1,0.1521,0.175,0.715,0.366666667,0.325,-0.565,-0.69,-2.169874606,6.999162792,4.303506194,0.293398743,0.208768343,-0.05,-0.08,0,-0.15,0.33,-13.9735031
1,0.0784,0.3017,0.555,-0.047619048,0.275,0.365,-0.556428571,-2.952225324,4.351888006,4.184666057,1.071612788,-0.419727794,-0.05,-0.08,0,-0.15,0.33,-15.10264473
1,0.126025,-0.1283,-0.015,0.161666667,0.34,-0.52,-0.595,-2.026014284,1.35178689,0.895210906,1.461302185,-1.35207468,-0.05,-0.08,0,-0.15,0.33,-6.147989425
1,0.429025,-0.212,-0.56,0.043571429,0.095,-0.805,-0.222142857,-1.92507489,-1.699600592,-0.859573484,2.232018909,-2.384768276,-0.05,-0.08,0,-0.15,0.33,-2.598169039
1,0.2601,-0.24,-0.615,0.022380952,-0.105,-0.01,0.183571429,-1.029525644,-3.577856261,-2.62196823,1.174181788,-3.135052988,-0.13,0.01,-0.02,-0.23,0.12,-2.693800855
1,0.5041,0.35,1.01,1.819791501,0.3,-0.083405483,-0.981528993,-1.93386134,-1.857095973,-24.17052279,-12.89138686,-13.62528047,-0.05,0.22,0,-0.69,-0.25,0.516337232
1,0.0361,0.24,0.595,0.840618429,0.405,-0.181565657,-0.787131519,-1.636474252,22.40900013,-35.76999426,-7.004028729,-22.31435513,-0.05,0.22,0,-0.69,-0.25,-17.66942818
1,4.00E-04,0.37,0.48,0.349606856,0.5,-0.296421356,-0.762883058,-2.254731524,35.28085645,-25.94056327,-0.827917207,-19.72844295,-0.05,0.22,0,-0.69,-0.25,-27.4847573
1,0.018225,0.205,0.445,0.005635657,0.58,-0.417950938,-0.77867185,0.655429116,35.06551015,-17.89640176,1.072076975,-16.61268709,-0.05,0.22,0,-0.69,-0.25,-27.71131962
1,0.4489,0.42275,-0.045,-0.010550402,0.625,0.224343434,-0.515702948,0.572220396,37.66543497,-15.1196215,2.981735505,-16.15500607,-0.05,0.22,0,-0.69,-0.25,-25.11918422
1,0.6084,0.345,-0.31,-0.187536001,0.47,0.223578644,-0.298597344,1.321617697,34.18767418,-12.26459916,4.048171792,-15.03533918,-0.05,0.22,0,-0.69,-0.25,-23.91938846
1,0.680625,0.535,-0.45,0.105061401,0.375,0.497669553,-0.177883058,0.89914831,30.95305332,-5.895251659,5.342516667,-12.64332148,-0.25,-0.08,-0.04,-1.57,0.39,-22.70514187
1,1.288225,0.435,-0.63,-0.058186236,0.505,0.381291486,-0.305032394,2.889610311,30.69169377,1.179741992,5.810763081,-9.105996552,-0.25,-0.08,-0.04,-1.57,0.39,-20.32130469
1,0.8281,0.105,-0.5,0.333752098,0.41,0.634617605,-0.22915128,2.034770128,18.41186309,12.2081934,6.400288199,-5.053080865,-0.25,-0.08,-0.04,-1.57,0.39,-12.24482298
1,0.1681,-0.17,-0.395,0.43464617,0.015,0.950887446,0.279071914,2.536816069,9.346241446,16.95041224,6.590619858,-3.197075488,-0.25,-0.08,-0.04,-1.57,0.39,-7.986533438
1,0.0324,-0.01,0.23,0.468689814,0.05,0.005266955,-0.212941367,0.756958884,-4.6798782,16.84098332,6.386383316,-3.226086222,-0.25,-0.08,-0.04,-1.57,0.39,-0.057222218
1,0.004225,-0.055,0.055,0.444491563,0.12,0.12002886,-0.220395206,2.147853428,-14.2820144,16.97737796,6.104370403,-2.751064988,-0.25,-0.08,-0.04,-1.57,0.39,2.565074065
1,0.164025,-0.205,-0.15,0.391175015,0.255,0.524191919,-0.14638322,-0.563243486,-13.93617907,14.07060816,6.424226873,-2.542078929,-0.25,-0.08,-0.04,-1.57,0.39,-0.113729813
1,0.1444,-0.37,-0.07,0.394509232,0.31,0.55031746,-0.19026563,-0.891629435,-18.29789613,15.3693965,6.262717747,-1.32048643,-0.25,-0.08,-0.04,-1.57,0.39,-2.675603056
1,0.00148225,-0.18425,0.505,0.421440852,0.4665,-0.162966089,-0.691933754,-0.632740729,-21.30014019,15.74642532,6.92278615,-0.408580752,-0.25,-0.08,-0.04,-1.57,0.39,-2.318101245
1,0.093025,-0.085,0.975,0.129132432,0.67,-1.092503608,-1.229695497,-0.960741329,-15.7146191,13.76865305,5.291048314,1.125331569,5.34,0.01,0.19,-0.47,0.25,-0.38868116
1,0.1444,-0.12,0.42,-0.427402597,0.8,-0.775909091,-1.014285714,0.314123075,-17.17673844,5.541855346,5.606849548,-1.120745302,5.34,0.01,0.19,-0.47,0.25,1.685154791
1,0.042025,-0.015,0.555,-0.21025974,0.76,-0.770909091,-1.048571429,-0.910658295,-15.30644627,4.645748326,6.015176066,-0.407332539,5.34,0.01,0.19,-0.47,0.25,-2.648913314
1,0.7921,0.32,-0.045,-0.532987013,0.845,-0.460454545,-0.873571429,-0.775085734,-12.07079257,3.197075488,5.106547801,0,5.34,0.01,0.19,-0.47,0.25,-2.768294179
1,0.648025,0.055,-0.2,-0.532857143,0.605,0.08,-0.379285714,0.034753262,-9.639118268,4.245463041,4.830796533,1.019376819,5.34,0.01,0.19,-0.47,0.25,-3.199828881
1,0.5329,-0.1,-0.065,-0.514285714,0.665,-0.07,-0.516428571,0.396399626,-5.675276597,4.998350573,4.265271995,2.247285585,5.34,0.01,0.19,-0.47,0.25,-2.767221391
1,1.3689,-0.17,-0.395,-0.474285714,0.775,-0.04,-0.626428571,0.479431637,-4.269303641,2.540013739,4.214562145,1.219527309,5.34,0.01,0.19,-0.47,0.25,0.99388773
1,2.42892225,-0.1535,-0.92,-0.605285714,0.6385,-0.0065,-0.427928571,0.739448848,-2.446115969,1.831368981,4.292504472,1.422788229,5.34,0.01,0.19,-0.47,0.25,1.519441937
1,1.452025,-0.769,-0.415,0.01,0.79,0.135,-0.73,-0.725702388,1.421682763,-1.844314572,4.34160297,-1.844314572,-4.55,-0.42,0,-0.04,-0.27,-2.233284038
1,2.7556,-0.615,-1.15,-0.17952381,0.51,0.345,-0.284285714,-0.927821307,2.541695548,-3.671521257,2.953801244,-1.424235672,-4.55,-0.42,0,-0.04,-0.27,-3.022651854
1,0.3481,-0.57,-0.44,-0.048571429,0.15,-0.097142857,-0.178571429,-1.797623069,0.539932764,-3.352204797,1.898791224,-1.01113096,-4.55,-0.42,0,-0.04,-0.27,-3.217939617
1,0.119025,-0.485,0.095,0.155584416,-0.25,-0.211168831,0.095714286,-0.601394104,0.717528436,-1.118568189,1.990636712,0.10095912,-4.55,-0.42,0,-0.04,-0.27,-2.450179322
