Flags,d.Liquidity,d.Y_10,d.Slo_(10-2),(d.Y_10) ^2,d.(S-Y)_10,(d.Y_10) ^3,d.Y_2,d.Y_5,d.Y_max,d.Slo_(5-2),d.Slo_(max-2),d.Slo_(max-10),d.Cur(DL),d.Lev(VDM),d.Slo(VDM),d.Cur(VDM),d.VolSkew,d.Leading,d.Coincident,d.Lagging,Leading,Coincident,Lagging,d.AC,d.CR,d.DA,d.DE,d.IC,d.LF,d.LTL,d.R,d.I,d.(R-I),d.(R-M),d.RVol,d.(R-I)Vol,d.(RVol-MVol)
1,-7.773244421,0.705,-0.16,0.497025,0.57,0.350402625,0.545,0.683809524,0.705,0.138809524,0.16,0,-0.5325,0.602285714,0.2125,0.105714286,-1.786073565,4.683532424,1.768561022,-3.609360765,0.304723446,2.780715412,-4.60439385,0,0.23,0.08,0.44,-8.69,-36.8,2.1,62.28498287,31.18485714,31.10012573,55.22051936,39.73204821,37.04451699,38.34988919
1,-4.522388933,0.21,0.22,0.0441,0.5,0.009261,0.43,0.310952381,0.275,-0.119047619,-0.155,0.065,-0.175,0.200571429,0.55,0.071428571,0.315745106,6.381858692,2.076641028,-1.557423363,1.415594923,2.479056058,-2.951868269,0,0.23,0.08,0.44,-8.69,-36.8,2.1,117.4880802,53.29450989,64.1935703,117.9015725,33.03742812,31.95723543,33.90433537
1,-3.580165046,0.38,0.35,0.1444,0.455,0.054872,0.73,0.57452381,0.285,-0.15547619,-0.445,-0.095,-0.22,0.003714286,1.015,0.299285714,-0.295482541,7.352628173,1.582225324,-0.247218915,2.797385204,1.782225391,-2.247285585,0,0.23,0.08,0.44,-8.69,-36.8,2.1,113.8575463,26.92471506,86.93283123,134.0554653,29.07692315,27.60579789,29.40925346
1,-0.122839344,0.47,0.195,0.2209,0.36,0.103823,0.665,0.623333333,0.48,-0.041666667,-0.185,0.01,-0.365,0.312,0.745,0.18,0.624703981,9.921170377,1.283571436,0.966214589,4.573361569,1.482973297,-1.525194792,0,0.23,0.08,0.44,-8.69,-36.8,2.1,183.8987114,78.84588937,105.052822,194.4540697,23.96405694,21.56742541,24.07349299
1,0.957854406,-0.85,0.225,0.7225,0.295,-0.614125,-0.625,-0.752857143,-0.78,-0.127857143,-0.155,0.07,-2.05,-0.856714286,2.43,0.085714286,-1.44345252,8.751549863,-0.006274092,1.273949641,5.154758555,0.788958728,-1.432982555,0,0.23,0.08,0.44,-8.69,-36.8,2.1,217.0971369,72.66621041,144.4309265,225.6213385,18.85044224,15.7089967,18.90156871
1,2.055196712,-0.375,0.2,0.140625,0.22,-0.052734375,-0.175,-0.388095238,-0.3,-0.213095238,-0.125,0.075,0.15,-0.256857143,0.175,-0.037142857,0.241208909,9.972630019,0.193501252,2.212980063,5.960055619,0.790517951,-0.513084758,0,0.23,0.08,0.44,-8.69,-36.8,2.1,241.681583,90.88446047,150.7971225,235.9573218,12.77284795,10.67549744,13.9490989
-1,2.107279693,-0.62,-0.17,0.3844,0.257,-0.238328,-0.79,-0.785,-0.48,0.005,0.31,0.14,-0.56,-0.25,0.08,-0.23,-0.764956337,11.85619063,-0.595629653,3.63665879,7.138808221,0.197238723,0.102722146,0,0.23,0.08,0.44,-8.69,-36.8,2.1,146.323547,65.90114318,80.42240379,138.3124483,-5.721685059,-5.241381549,-1.911734851
-1,3.371501272,-0.28,-0.08,0.0784,0.22,-0.021952,-0.36,-0.463333333,-0.155,-0.103333333,0.205,0.125,0.135,0.089,-0.42,-0.235,-1.784107886,9.595740135,0.095655833,4.360055317,5.579135963,0.589972213,1.124181487,0.03,-0.45,-0.08,-0.4,13.76,-1.86,-10.13,103.305385,48.19853965,55.10684532,105.7033346,-14.84033884,-12.94973642,-10.30446883
-1,5.686707928,-0.275,-0.095,0.075625,0.315,-0.020796875,-0.37,-0.508095238,-0.07,-0.138095238,0.3,0.205,-0.065,0.255142857,-0.33,-0.352142857,-2.582479947,9.228455472,-1.195597108,2.602051441,4.320109241,0.393314175,-0.92832023,0.03,-0.45,-0.08,-0.4,13.76,-1.86,-10.13,49.60828051,34.03312712,15.57515339,45.16292283,-22.15076087,-19.88254759,-17.57228887
-1,5.282091779,-0.785,0.19,0.616225,0.335,-0.483736625,-0.595,-0.865714286,-0.315,-0.270714286,0.28,0.47,0.095,0.195571429,-0.185,-0.528571429,-2.066267007,6.841713396,-2.875851671,5.490879578,3.420856698,-0.09789526,0.621763661,0.03,-0.45,-0.08,-0.4,13.76,-1.86,-10.13,54.06986307,28.63510778,25.43475529,59.37718023,-30.71842425,-27.65098259,-25.46346417
-1,4.518001813,-0.04,0.085,0.0016,0.26,-6.4E-05,0.045,-0.149761905,0.26,-0.194761905,0.215,0.3,1.07,0.658142857,-1.2,-0.377142857,0.387984921,4.61084913,-2.582165891,5.101447042,2.602749524,0.09789526,0.828162083,0.03,-0.45,-0.08,-0.4,13.76,-1.86,-10.13,44.58178169,25.52269954,19.05908216,45.42772135,-35.92320363,-30.86612228,-28.46705513
-1,5.063365753,-0.03,-0.335,0.0009,0.245,-2.7E-05,-0.365,-0.229761905,0.515,0.135238095,0.88,0.545,0.325,1.197142857,-1.54,-0.682142857,0.387984921,6.999162792,-2.386662407,4.303506194,5.675988271,0.293398743,0.208768343,0.03,-0.45,-0.08,-0.4,13.76,-1.86,-10.13,38.60760624,22.91023892,15.69736733,31.94911377,-39.52027146,-34.63234165,-32.49041933
-1,5.474393846,-0.51,-0.35,0.2601,0.1517,-0.132651,-0.86,-0.866666667,0.115,-0.006666667,0.975,0.625,-0.5225,1.116,-0.8025,-1.025,-2.025213935,4.351888006,-1.709102624,4.184666057,4.656611452,1.071612788,-0.419727794,0.03,-0.45,-0.08,-0.4,13.76,-1.86,-10.13,43.46596727,28.1715925,15.29437477,39.91755609,-39.06338199,-34.60442964,-33.12366896
-1,3.310334703,-0.095,-0.615,0.009025,0.175,-0.000857375,-0.71,-0.478333333,0.37,0.231666667,1.08,0.465,-0.2,1.145,-1.495,-0.79,-1.475300174,3.768940158,-1.698564291,2.330104607,5.184535081,0.780491767,-0.621763661,0.03,-0.45,-0.08,-0.4,13.76,-1.86,-10.13,-5.681466546,4.578532524,-10.25999907,-11.35188043,-37.83007744,-33.69129792,-32.18969218
-1,2.873563218,0.39,-0.79,0.1521,0.175,0.059319,-0.4,-0.033333333,0.715,0.366666667,1.115,0.325,-0.565,1.399,-1.34,-0.69,-2.169874606,1.35178689,-0.320923206,0.895210906,4.149172094,1.461302185,-1.35207468,0.03,-0.45,-0.08,-0.4,13.76,-1.86,-10.13,-10.70903981,24.4741869,-35.18322671,-37.77723128,-36.73948703,-32.55894731,-30.71520146
-1,2.038548156,0.28,-0.22,0.0784,0.3017,0.021952,0.06,0.012380952,0.555,-0.047619048,0.495,0.275,0.365,1.168428571,-1.08,-0.556428571,-2.952225324,-1.699600592,0.749045612,-0.859573484,2.873760977,2.232018909,-2.384768276,0.03,-0.45,-0.08,-0.4,13.76,-1.86,-10.13,-70.52846219,-15.82728904,-54.70117315,-96.21313521,-37.29166991,-32.74041788,-30.65085337
-1,1.47141173,-0.32,-0.315,0.1024,0.1,-0.032768,-0.635,-0.595714286,0.1,0.039285714,0.735,0.42,-0.3,0.872571429,-0.75,-0.718571429,-2.733480735,-2.862394565,0.770527068,-0.755744733,2.29236399,1.559485796,-2.188727289,0.03,-0.45,-0.08,-0.4,13.76,-1.86,-10.13,-76.26327357,-9.959372365,-66.3039012,-98.49243262,-36.73976983,-31.68503148,-29.72368322
-1,1.849902021,-0.355,-0.42,0.126025,-0.1283,-0.044738875,-0.775,-0.613333333,-0.015,0.161666667,0.76,0.34,-0.52,0.637,-0.66,-0.595,-2.026014284,-3.577856261,0.383663837,-2.62196823,2.382199357,1.174181788,-3.135052988,0.03,-0.45,-0.08,-0.4,13.76,-1.86,-10.13,-106.7704502,-32.12051057,-74.64993967,-116.2197043,-34.45036956,-29.27343488,-28.3090023
-1,2.490421456,-0.655,-0.15,0.429025,-0.212,-0.281011375,-0.805,-0.761428571,-0.56,0.043571429,0.245,0.095,-0.805,-0.274857143,0.41,-0.222142857,-1.92507489,-4.401497154,0.978093123,-2.913943191,2.737311067,1.175331845,-2.811221046,0.03,-0.45,-0.08,-0.4,13.76,-1.86,-10.13,-35.20834031,-2.677631336,-32.53070898,-49.80103693,-27.36670059,-22.81049891,-23.77134967
-1,1.08974359,-0.9,0.03,0.81,-0.3433,-0.729,-0.87,-0.85952381,-0.87,0.01047619,8.88178E-16,0.03,-0.975,-0.781714286,1.005,-0.034285714,-1.099048003,-2.713610387,0.385645282,-5.274154577,2.865525576,0.975617495,-4.149973091,0.01,0.08,-0.03,-0.16,2.08,-0.24,-4.42,-23.57735732,-2.956800489,-20.62055683,-32.90857515,-23.0700111,-18.98669214,-20.41284251
-1,-1.089006779,-0.51,0.125,0.2601,-0.24,-0.132651,-0.385,-0.362619048,-0.615,0.022380952,-0.23,-0.105,-0.01,-0.732571429,0.365,0.183571429,-1.029525644,-0.557002419,-0.295226869,-1.271873289,3.763106822,0.098087306,-2.200193519,0.01,0.08,-0.03,-0.16,2.08,-0.24,-4.42,20.7216463,14.78835401,5.933292287,12.51375988,-18.44380306,-15.12560556,-16.0477991
1,-1.978860834,0.585,-0.120266955,0.342225,0.725714286,0.200201625,0.464733045,-0.17856495,0.58625,-0.643297995,0.121516955,0.00125,-1.780533911,1.18897696,1.53875,-0.61210196,0.206625457,-5.47843364,-5.420012585,5.164759463,-7.565795955,0.328048408,11.2613494,-0.11,3.32,0.09,1.1,0.92,-7.24,13.96,-53.86661517,-35.26971829,-18.59689688,-3.266417706,12.02868182,12.2846082,2.9400655
1,0.067269164,1.025,-0.522229437,1.050625,1.358190476,1.076890625,0.502770563,-0.050971817,0.88625,-0.55374238,0.383479437,-0.13875,-2.244458874,1.627102454,1.33875,-0.722027454,-0.434188182,-7.960009731,-7.355116966,7.527480775,-10.42927099,-1.645676196,12.5752813,-0.11,3.32,0.09,1.1,0.92,-7.24,13.96,-57.78522127,-66.59890051,8.813679235,11.30587815,19.20855917,18.08999743,4.58321153
1,3.003241969,-0.1925,0.006035354,0.03705625,0.592833333,-0.007133328,-0.186464646,-0.396950113,0.1475,-0.210485467,0.333964646,0.34,-0.505429293,0.634110091,0.1775,-0.503560091,0.435064471,-13.00180443,-8.656809783,8.88607959,-14.52419349,-3.761505395,13.45563913,-0.11,3.32,0.09,1.1,0.92,-7.24,13.96,-45.61087528,-46.22010518,0.609229903,10.55378087,21.66498643,18.62676395,4.071164975
1,3.128016145,-1.265,0.79504329,1.600225,0.117666667,-2.024284625,-0.46995671,-0.705257532,-1.05125,-0.235300822,-0.58129329,0.21375,0.77508658,-1.270743975,0.60125,0.234043975,0.199608242,-12.71750477,-10.12720349,3.552226143,-15.5128675,-5.805201191,9.53101798,-0.15,-4.37,-0.03,-2.14,0.21,8.71,-19.18,-39.31174132,-32.35024709,-6.961494229,5.641087885,23.46198886,20.07163449,4.793010455
1,3.831417625,-0.685,0.043152958,0.469225,0.719942396,-0.321419125,-0.641847042,-0.538603822,-0.6975,0.103243219,-0.055652958,-0.0125,0.326305916,-0.804616942,-0.2275,0.129616942,-0.504242285,-14.88884837,-12.31027021,-1.638624813,-17.20332005,-8.681504833,6.212120318,-0.15,-4.37,-0.03,-2.14,0.21,8.71,-19.18,2.684189849,-13.72928037,16.41347022,41.17714531,22.22022425,17.72968105,5.765089841
1,2.595419847,-0.415,-0.589646465,0.172225,0.771612903,-0.071473375,-1.004646465,-0.460521542,-0.29,0.544124923,0.714646465,0.125,0.330707071,-0.129632766,-1.635,-0.161417234,-0.620797547,-15.85485977,-13.61712327,-7.723269632,-17.10068326,-10.6677014,1.283714676,-0.15,-4.37,-0.03,-2.14,0.21,8.71,-19.18,-53.35288684,-38.58531146,-14.76757538,18.57731779,21.38457788,15.73195572,6.048780142
1,5.240390557,-0.5975,-0.789801587,0.35700625,0.7915,-0.213311234,-1.387301587,-0.513603822,-0.43725,0.873697765,0.950051587,0.16025,0.797896825,-0.313291942,-2.53775,-0.093133058,0.138536543,-14.99118271,-14.53049849,-5.949598741,-17.28793439,-11.59071139,1.116370546,-0.15,-4.37,-0.03,-2.14,0.21,8.71,-19.18,7.241340581,-8.106839229,15.34817981,57.72704404,20.67037612,13.24837511,5.318655048
1,3.120032875,-0.96,-0.818210678,0.9216,0.69,-0.884736,-1.778210678,-0.617175251,-0.90625,1.161035427,0.871960678,0.05375,1.453578644,-1.064884799,-3.14375,0.220509799,-0.297912187,-14.3406025,-16.29701808,-8.518839409,-16.45810221,-12.71551755,-1.035384573,-0.15,-4.37,-0.03,-2.14,0.21,8.71,-19.18,26.81966408,0.244281959,26.57538213,83.36301276,22.85917581,13.48268599,6.829040008
1,2.936241281,-1.24,-1.082828283,1.5376,1.008387097,-1.906624,-2.322828283,-0.696235828,-1.269,1.626592455,1.053828283,-0.029,2.144343434,-1.677661338,-4.281,0.464011338,-0.623217427,-11.59353683,-15.15091068,-11.51070211,-14.5730941,-12.54490002,-2.770740015,-0.15,-4.37,-0.03,-2.14,0.21,8.71,-19.18,32.48927855,13.53970373,18.94957482,86.08618266,22.76664037,12.55139822,6.271921569
1,1.676245211,-1.745,-0.251392496,3.045025,0.953387097,-5.313568625,-1.996392496,-0.841460965,-1.6395,1.154931531,0.356892496,0.1055,2.402215007,-2.244381228,-3.0105,0.617331228,-0.498725641,-11.53434202,-16.0676701,-16.06744751,-13.56241733,-12.91008606,-6.748069821,-0.15,-4.37,-0.03,-2.14,0.21,8.71,-19.18,39.93213577,34.28624212,5.645893649,88.58045676,21.86544116,11.60330252,5.165968723
1,4.472555598,-0.305,-1.836847042,0.093025,0.485,-0.028372625,-2.141847042,-0.430032394,-0.2075,1.711814648,1.934347042,0.0975,1.071305916,0.012675915,-4.8425,-0.197525915,-0.499914634,-10.57772528,-14.34779531,-20.1095825,-13.2832043,-12.38694817,-10.28573854,-0.15,-4.37,-0.03,-2.14,0.21,8.71,-19.18,25.32584833,20.80246035,4.523387983,41.57571439,15.81425061,5.792181799,-0.13566022
1,6.670175291,-0.42,-1.832611833,0.1764,0.515,-0.074088,-2.252611833,-0.464768384,-0.265,1.787843449,1.987611833,0.155,1.264776335,-0.038185293,-5.085,-0.190814707,-0.689043673,-1.857095973,-14.30522227,-24.17052279,-8.2411976,-12.89138686,-13.62528047,-0.15,-4.37,-0.03,-2.14,0.21,8.71,-19.18,17.00604555,20.78522821,-3.779182659,32.58289044,14.24099396,5.116748534,-1.587303339
1,4.873673303,-0.08,-2.298210678,0.0064,0.312619048,-0.000512,-2.378210678,-0.36574668,0.18,2.012463999,2.558210678,0.26,1.023578644,0.710597344,-5.88,-0.488597344,-0.26679464,3.233369874,-11.76577539,-28.52262366,-4.332426081,-11.43772698,-17.26127427,-0.15,-4.37,-0.03,-2.14,0.21,8.71,-19.18,37.46398096,24.4977831,12.96619786,12.40038006,7.602503189,1.014188028,-3.178242397
1,4.903801999,-0.13,-2.301919192,0.0169,0.022142857,-0.002197,-2.431919192,-0.379092971,0.305,2.052826221,2.736919192,0.435,1.116161616,0.916774376,-6.155,-0.634274376,-1.018014263,12.01744624,-7.863220337,-32.72276903,1.588175255,-9.508896534,-20.14748773,-0.15,-4.37,-0.03,-2.14,0.21,8.71,-19.18,47.86533708,70.09061364,-22.22527656,-14.12053204,-2.604044424,-5.901957937,-2.778818569
1,2.728632373,0.71,-2.671702742,0.5041,0.35,0.357911,-1.961702742,-0.141911241,1.01,1.819791501,2.971702742,0.3,-0.083405483,1.969028993,-5.56,-0.981528993,-1.93386134,22.40900013,-3.242523334,-35.76999426,7.884806635,-7.004028729,-22.31435513,-0.15,-4.37,-0.03,-2.14,0.21,8.71,-19.18,30.26596586,53.03694367,-22.77097781,-25.04704112,-7.605442402,-9.409927002,-0.389445382
1,4.670561343,1.72,-3.372756133,2.9584,0.685,5.088448,-1.652756133,0.148539035,2.005,1.801295167,3.657756133,0.285,-1.320512266,3.517168772,-5.71,-1.542168772,-0.946231018,27.94856914,1.579220262,-29.59808753,12.43570163,-4.225980929,-20.06706955,-0.04,1.99,0.04,0.36,0.1,-0.4,13.45,39.80339712,55.76300429,-15.95960717,-15.32794612,-12.29485601,-12.51275915,0.447213095
1,3.71608827,1.11,-2.48010101,1.2321,0.358928571,1.367631,-1.37010101,-0.024807256,1.515,1.345293754,2.88510101,0.405,-0.92020202,2.755845805,-4.445,-1.312845805,-0.177927072,35.28085645,7.853587627,-25.94056327,18.0775364,-0.827917207,-19.72844295,-0.04,1.99,0.04,0.36,0.1,-0.4,13.45,13.4289065,62.7034888,-49.2745823,-41.9545179,-14.40815055,-13.16340583,-0.019431716
1,2.364058355,0.19,-1.318282828,0.0361,0.24,0.006859,-1.128282828,-0.287664399,0.595,0.840618429,1.723282828,0.405,-0.181565657,1.332631519,-2.86,-0.787131519,-1.636474252,35.06551015,11.73977837,-17.89640176,17.9648269,1.072076975,-16.61268709,-0.04,1.99,0.04,0.36,0.1,-0.4,13.45,70.51610353,91.28759989,-20.77149636,-15.58006977,-18.29785149,-15.54235099,-2.076133284
1,2.634099617,-0.095,-0.923210678,0.009025,0.096,-0.000857375,-1.018210678,-0.370032394,0.375,0.648178284,1.393210678,0.47,0.018578644,0.961525915,-2.335,-0.690025915,-1.408757592,37.72048233,14.08935417,-17.80625347,20.43254795,2.498642778,-16.68988293,-0.04,1.99,0.04,0.36,0.1,-0.4,13.45,40.14467994,70.48586593,-30.34118598,-33.19103892,-23.26836822,-17.65888017,-3.669815891
1,1.980363985,-0.02,-0.678210678,0.0004,0.37,-8E-06,-0.698210678,-0.348603822,0.48,0.349606856,1.178210678,0.5,-0.296421356,1.130383058,-1.56,-0.762883058,-2.254731524,37.66543497,15.69725305,-15.1196215,21.20733276,2.981735505,-16.15500607,-0.04,1.99,0.04,0.36,0.1,-0.4,13.45,25.31176967,61.93611644,-36.62434677,-50.95927052,-26.88939899,-19.37366661,-5.168571846
1,2.558704711,-0.135,-0.253975469,0.018225,0.205,-0.002460375,-0.388975469,-0.383339812,0.445,0.005635657,0.833975469,0.58,-0.417950938,1.12077185,-0.67,-0.77867185,0.655429116,34.18767418,16.59307181,-12.26459916,19.61458009,4.048171792,-15.03533918,-0.04,1.99,0.04,0.36,0.1,-0.4,13.45,12.02100683,41.58915632,-29.56814949,-41.44067366,-26.85149773,-20.38852936,-5.517598408
-1,2.859879584,-0.175,-0.499574315,0.030625,0.515,-0.005359375,-0.674574315,-0.392889537,0.395,0.281684778,1.069574315,0.57,-0.159148629,1.058911629,-1.41,-0.744311629,0.61087509,30.95305332,18.25260273,-5.895251659,17.39063599,5.342516667,-12.64332148,-0.04,1.99,0.04,0.36,0.1,-0.4,13.45,-7.650876757,18.78789107,-26.43876783,-60.85845584,-26.46351745,-21.08581419,-4.340685585
-1,2.775187854,-0.67,0.147171717,0.4489,0.42275,-0.300763,-0.522828283,-0.533378685,-0.045,-0.010550402,0.477828283,0.625,0.224343434,0.361202948,-0.555,-0.515702948,0.572220396,30.69169377,18.19771125,1.179741992,17.40848947,5.810763081,-9.105996552,-0.04,1.99,0.04,0.36,0.1,-0.4,13.45,3.438751637,21.78250299,-18.34375135,-28.01193348,-24.56238458,-18.85201226,-1.786548931
-1,2.273876557,-0.78,0.401789322,0.6084,0.345,-0.474552,-0.378210678,-0.56574668,-0.31,-0.187536001,0.068210678,0.47,0.223578644,-0.125402656,0.11,-0.298597344,1.321617697,24.18976755,19.19924794,6.962679823,15.94856995,6.307861078,-6.662600648,-0.04,1.99,0.04,0.36,0.1,-0.4,13.45,7.717427708,9.214575139,-1.497147431,-12.99311029,-24.44305328,-19.8151205,-2.167599594
-1,-0.227801023,-0.825,0.141334776,0.680625,0.535,-0.561515625,-0.683665224,-0.578603822,-0.45,0.105061401,0.233665224,0.375,0.497669553,-0.404116942,-0.59,-0.177883058,0.89914831,18.41186309,17.83801518,12.2081934,14.07943701,6.400288199,-5.053080865,-0.04,1.99,0.04,0.36,0.1,-0.4,13.45,3.740703487,16.58568277,-12.84497928,-9.83085312,-22.21040316,-18.87400977,-2.016914959
-1,-1.767103864,-1.135,0.308145743,1.288225,0.435,-1.462135375,-0.826854257,-0.885040492,-0.63,-0.058186236,0.196854257,0.505,0.381291486,-0.420967606,-0.27,-0.305032394,2.889610311,9.346241446,16.09951639,16.95041224,10.9344167,6.590619858,-3.197075488,-0.04,1.99,0.04,0.36,0.1,-0.4,13.45,-1.861080186,-12.34077628,10.4796961,7.568633621,-19.42006847,-17.30083575,-3.693122785
-1,-0.687715851,-0.79,-0.145454545,0.6241,0.15,-0.493039,-0.935454545,-0.62877551,-0.485,0.306679035,0.450454545,0.305,0.504090909,-0.370479592,-1.1,-0.176020408,2.722639524,0.182495965,13.89525429,20.40378922,8.067302601,6.891225558,-1.910565908,-0.04,1.99,0.04,0.36,0.1,-0.4,13.45,13.78103593,-7.278968973,21.06000491,27.09502934,-18.26141207,-16.06883332,-6.467748013
-1,-0.154864143,-0.91,-0.107691198,0.8281,0.105,-0.753571,-1.017691198,-0.683939099,-0.5,0.333752098,0.517691198,0.41,0.634617605,-0.31584872,-1.26,-0.22915128,2.034770128,-4.6798782,10.61236424,16.84098332,7.755823435,6.386383316,-3.226086222,0.24,-4.48,0.03,0.34,0.02,-0.37,-21.96,11.46049607,-10.26011529,21.72061135,22.97716927,-15.75877528,-15.60930616,-7.44844104
-1,-0.425915585,-0.41,-0.067056277,0.1681,-0.17,-0.068921,-0.477056277,-0.042410107,-0.395,0.43464617,0.082056277,0.015,0.950887446,-0.683071914,-1.1,0.279071914,2.536816069,-14.2820144,6.93228761,16.97737796,3.795522,6.104370403,-2.751064988,0.24,-4.48,0.03,0.34,0.02,-0.37,-21.96,9.848083365,-22.73355862,32.58164198,20.03949536,-14.22500866,-15.56723094,-7.811363923
-1,-0.750529164,-0.09,-0.517712843,0.0081,0.085,-0.000729,-0.607712843,-0.142534823,0.06,0.465178019,0.667712843,0.15,0.259574315,0.255027859,-1.445,-0.192027859,2.442790612,-13.93617907,5.352149898,14.07060816,4.028647831,6.424226873,-2.542078929,0.24,-4.48,0.03,0.34,0.02,-0.37,-21.96,-14.6095314,-33.51460799,18.90507659,0.484972029,-10.95058022,-13.54485192,-6.07277616
-1,-3.173767591,0.18,-0.672366522,0.0324,-0.01,0.005832,-0.492366522,-0.023676709,0.23,0.468689814,0.722366522,0.05,0.005266955,0.469941367,-1.4,-0.212941367,0.756958884,-18.29789613,3.764074969,15.3693965,2.134651821,6.262717747,-1.32048643,0.24,-4.48,0.03,0.34,0.02,-0.37,-21.96,-28.39521354,-37.51606617,9.120852629,-6.381005808,-7.222618604,-11.63857272,-5.607582293
-1,-2.137594207,-0.065,-0.56998557,0.004225,-0.055,-0.000274625,-0.63498557,-0.190494007,0.055,0.444491563,0.68998557,0.12,0.12002886,0.288895206,-1.38,-0.220395206,2.147853428,-21.30014019,3.941050645,15.74642532,-0.092807431,6.92278615,-0.408580752,0.24,-4.48,0.03,0.34,0.02,-0.37,-21.96,-18.21264628,-29.84310736,11.63046108,0.372111863,-5.070876269,-9.684024137,-4.630469634
-1,-1.897774958,-0.405,-0.25540404,0.164025,-0.205,-0.066430125,-0.66040404,-0.269229025,-0.15,0.391175015,0.51040404,0.255,0.524191919,-0.02461678,-1.29,-0.14638322,-0.563243486,-20.45296413,1.952496299,15.54424613,-0.838384044,6.000668091,0.508906951,0.24,-4.48,0.03,0.34,0.02,-0.37,-21.96,-6.635579041,-14.47625924,7.840680199,-9.937944834,-7.08129786,-8.393505913,-3.580679779
-1,-2.193857422,-0.38,-0.24484127,0.1444,-0.37,-0.054872,-0.62484127,-0.230332038,-0.07,0.394509232,0.55484127,0.31,0.55031746,0.09326563,-1.35,-0.19026563,-0.891629435,-15.7146191,-0.051468353,13.76865305,1.676016886,5.291048314,1.125331569,0.24,-4.48,0.03,0.34,0.02,-0.37,-21.96,4.227984603,-4.909264964,9.137249567,0.035474858,-6.548481367,-6.803083546,-2.890876918
-1,-2.051282051,0.0385,-0.703233045,0.00148225,-0.18425,5.70666E-05,-0.664733045,-0.243292193,0.505,0.421440852,1.169733045,0.4665,-0.162966089,1.174433754,-1.71,-0.691933754,-0.632740729,-16.93966536,-1.195425129,9.004525209,0.468824112,4.615337952,-0.101471343,0.24,-4.48,0.03,0.34,0.02,-0.37,-21.96,-11.34235545,-19.63446366,8.292108204,-5.599405486,-5.791165815,-6.418925697,-2.660731086
-1,1.933269476,0.305,-0.828751804,0.093025,-0.085,0.028372625,-0.523751804,-0.394619372,0.975,0.129132432,1.498751804,0.67,-1.092503608,2.201695497,-1.235,-1.229695497,-0.960741329,-15.30644627,-0.385112133,4.645748326,-1.227009259,6.015176066,-0.407332539,0.24,-4.48,0.03,0.34,0.02,-0.37,-21.96,-27.77893093,-25.01676962,-2.76216131,-12.60954334,-1.893856376,-3.411643047,-1.899564291
-1,1.164789366,0.005,-0.433636364,2.5E-05,-0.267,1.25E-07,-0.428636364,-0.502142857,0.68,-0.073506494,1.108636364,0.675,-0.917272727,1.756214286,-0.625,-1.080714286,-0.230285012,-12.07079257,-1.484072057,3.197075488,-1.136375865,5.106547801,0,0.24,-4.48,0.03,0.34,0.02,-0.37,-21.96,-19.72931212,-6.791848279,-12.93746384,-14.23124034,0.464551231,-1.367516144,-0.69650286
-1,-1.111412065,-0.38,0.159545455,0.1444,-0.12,-0.054872,-0.220454545,-0.647857143,0.42,-0.427402597,0.640454545,0.8,-0.775909091,1.428285714,0.295,-1.014285714,0.314123075,-8.636024513,-2.25974734,2.214671566,-0.568721912,4.631478218,0.304105658,0.24,-4.48,0.03,0.34,0.02,-0.37,-21.96,-20.41954665,-2.202712989,-18.21683367,-19.89334399,2.52753453,-0.321777905,0.327392111
-1,-0.114785478,-0.205,-0.150454545,0.042025,-0.015,-0.008615125,-0.355454545,-0.565714286,0.555,-0.21025974,0.910454545,0.76,-0.770909091,1.576571429,-0.29,-1.048571429,-0.910658295,-9.639118268,-1.555586782,4.245463041,-1.883294833,4.830796533,1.019376819,0.15,-0.15,0.03,0.64,0.01,-1.42,-3.95,-38.07292846,-7.583066659,-30.4898618,-23.47730662,2.323189464,0.038761681,-0.038172367
-1,1.042805526,-0.89,0.497272727,0.7921,0.32,-0.704969,-0.392727273,-0.925714286,-0.045,-0.532987013,0.347727273,0.845,-0.460454545,0.798571429,0.61,-0.873571429,-0.775085734,-5.675276597,-1.839098408,4.998350573,-1.879754597,4.265271995,2.247285585,0.15,-0.15,0.03,0.64,0.01,-1.42,-3.95,-20.65019718,2.497946963,-23.14814414,-11.85630973,2.50805568,1.085439621,0.458292081
